Bdrms,Baths_total,FinishedSqft,Lotsize,Sale_date,Year,Month,Sale_price
3,2,1169,4800,2019-04-18,2019,4,62000
4,3,1784,4200,2019-02-28,2019,2,27500
5,3,2160,5000,2019-01-21,2019,1,105000
4,2,1302,4800,2019-07-31,2019,7,130000
4,2,1200,4800,2019-02-26,2019,2,127500
6,4,2352,7800,2019-10-25,2019,10,126200
5,3,1999,7625,2019-08-23,2019,8,98987
5,3,1999,7625,2019-09-18,2019,9,75000
5,3,2013,4920,2019-06-07,2019,6,112500
6,4,2216,5400,2019-06-19,2019,6,143000
6,4,2484,4800,2019-05-16,2019,5,115000
6,4,2746,5082,2019-05-24,2019,5,146000
3,2,1949,10472,2019-11-15,2019,11,216000
6,4,2896,7200,2019-06-19,2019,6,172500
6,4,2896,8400,2019-05-16,2019,5,208000
6,4,2896,10224,2019-05-16,2019,5,198000
6,4,2880,12031,2019-01-11,2019,1,192400
6,4,2423,7920,2019-09-27,2019,9,195000
6,4,2376,8896,2019-06-18,2019,6,139900
3,2,1414,10836,2019-10-15,2019,10,145900
4,2,1044,5940,2019-03-14,2019,3,50000
4,2,1033,6615,2019-06-28,2019,6,52000
9,6,4151,8325,2019-09-06,2019,9,188600
6,4,2746,9615,2019-05-29,2019,5,146000
4,2,1379,5850,2019-08-02,2019,8,142500
3,2,1279,5125,2019-04-26,2019,4,60000
5,3,1689,7150,2019-06-20,2019,6,99900
3,3,1687,4440,2019-09-20,2019,9,109000
4,2,1308,3840,2019-03-27,2019,3,75000
3,2,1418,4200,2019-05-20,2019,5,72500
3,2,1233,5060,2019-11-19,2019,11,74000
2,2,1184,5040,2019-10-25,2019,10,141900
4,3,1315,6750,2019-10-10,2019,10,160000
3,2,1620,7956,2019-04-17,2019,4,167500
2,2,1279,3195,2019-09-30,2019,9,51000
4,2,1092,4800,2019-06-17,2019,6,107000
4,3,1686,8756,2019-08-13,2019,8,65000
3,2,1044,6370,2019-06-28,2019,6,61000
6,3,2209,6160,2019-09-04,2019,9,78000
3,2,1192,6750,2019-06-20,2019,6,78400
4,2,1258,5315,2019-10-02,2019,10,53500
4,3,2430,6000,2019-06-24,2019,6,75000
3,2,1289,8240,2019-06-19,2019,6,92000
6,4,2562,5160,2019-05-16,2019,5,140000
3,2,1620,4920,2019-01-04,2019,1,87000
3,2,1069,5280,2019-10-04,2019,10,82800
4,2,1342,4800,2019-06-28,2019,6,120900
6,4,2388,4920,2019-11-22,2019,11,165000
6,4,2210,8580,2019-11-08,2019,11,171000
6,4,2620,7560,2019-01-18,2019,1,140000
5,3,2163,10624,2019-04-01,2019,4,170500
5,3,2211,7500,2019-08-09,2019,8,141400
5,3,2349,8840,2019-08-16,2019,8,165225
3,3,1376,5805,2019-06-17,2019,6,157500
4,2,1174,7000,2019-04-26,2019,4,130000
6,4,2735,10440,2019-03-15,2019,3,169000
6,4,2782,8376,2019-03-25,2019,3,165000
6,4,2726,6720,2019-11-27,2019,11,52500
6,4,2820,7800,2019-09-18,2019,9,175000
4,2,1390,5520,2019-06-21,2019,6,119000
3,2,1344,6240,2019-05-17,2019,5,149000
4,2,1915,5350,2019-06-17,2019,6,160000
3,2,1083,4800,2019-09-30,2019,9,54000
3,2,1459,7370,2019-08-14,2019,8,75000
4,2,1321,4800,2019-12-03,2019,12,135000
4,2,1616,4880,2019-03-21,2019,3,145900
3,2,1330,5246,2019-10-14,2019,10,68000
3,2,1334,4960,2019-11-22,2019,11,134900
4,2,1412,5080,2019-09-23,2019,9,90000
3,2,1799,4800,2019-02-20,2019,2,144900
4,2,1178,5600,2019-11-19,2019,11,98000
4,2,1513,4920,2019-10-29,2019,10,38000
4,2,1544,5760,2019-12-03,2019,12,75000
2,2,1057,4800,2019-11-12,2019,11,84800
6,4,2245,5588,2019-11-13,2019,11,55000
3,2,1055,5520,2019-11-13,2019,11,23500
3,2,1121,4800,2019-05-31,2019,5,111000
5,2,1524,3600,2019-04-22,2019,4,109000
3,2,1385,5760,2019-09-06,2019,9,104000
3,3,1388,3600,2019-09-16,2019,9,35000
3,2,1333,3600,2019-01-30,2019,1,78250
3,2,1629,6020,2019-04-05,2019,4,72900
3,2,1248,5360,2019-06-13,2019,6,110000
3,2,1687,4800,2019-06-28,2019,6,141000
3,2,2019,5248,2019-01-11,2019,1,72000
2,2,1562,5120,2019-03-01,2019,3,330000
2,2,1265,6600,2019-01-31,2019,1,103500
2,2,1128,5166,2019-04-12,2019,4,32500
3,2,1473,4998,2019-05-17,2019,5,115000
2,3,1432,8268,2019-10-11,2019,10,155000
3,2,1052,5664,2019-08-16,2019,8,120000
6,4,2567,4800,2019-05-29,2019,5,146000
4,2,1176,5120,2019-03-29,2019,3,150000
3,2,1330,5080,2019-11-01,2019,11,152000
6,4,2560,6350,2019-12-16,2019,12,157000
6,4,2623,6480,2019-01-24,2019,1,155000
3,2,1597,6810,2019-03-15,2019,3,180000
5,3,2177,5625,2019-04-01,2019,4,104000
3,3,1764,6360,2019-12-09,2019,12,45000
4,6,3291,6900,2019-09-06,2019,9,225000
4,2,1558,4800,2019-05-23,2019,5,200000
3,2,1419,4800,2019-06-24,2019,6,188000
5,3,2784,5700,2019-11-08,2019,11,295000
4,2,1451,5760,2019-02-15,2019,2,178000
4,2,1415,6000,2019-06-21,2019,6,153000
3,2,1139,4920,2019-05-24,2019,5,166500
4,2,1587,6000,2019-04-08,2019,4,174900
3,2,1308,6000,2019-05-28,2019,5,160000
3,2,1451,6000,2019-02-07,2019,2,164750
4,2,1190,6000,2019-03-04,2019,3,173500
3,2,1422,4914,2019-05-06,2019,5,195000
3,2,1422,5060,2019-07-22,2019,7,185000
3,2,1422,5106,2019-04-05,2019,4,150500
3,2,1056,5060,2019-06-26,2019,6,156000
3,2,1360,4884,2019-02-15,2019,2,148500
4,2,1415,4800,2019-05-10,2019,5,128000
4,2,1193,4920,2019-05-17,2019,5,122408
3,2,1387,7995,2019-08-19,2019,8,171000
2,2,1400,5120,2019-10-11,2019,10,177000
3,2,1582,7360,2019-07-26,2019,7,200000
4,3,2211,9600,2019-05-17,2019,5,188000
3,2,1419,9295,2019-06-17,2019,6,155000
3,2,1212,5940,2019-06-07,2019,6,160000
4,2,1637,5085,2019-11-22,2019,11,152000
4,2,1637,5085,2019-07-23,2019,7,75000
3,2,1091,6307,2019-06-19,2019,6,95000
4,2,1197,5428,2019-07-31,2019,7,90000
3,2,1291,6120,2019-05-28,2019,5,93800
4,3,2524,7280,2019-11-27,2019,11,115000
6,4,3077,6349,2019-03-22,2019,3,155000
3,3,2354,6944,2019-04-15,2019,4,187000
3,2,1645,4995,2019-10-04,2019,10,134900
4,2,1575,5400,2019-01-18,2019,1,169500
3,2,1608,4920,2019-04-30,2019,4,150000
3,2,1812,4920,2019-08-27,2019,8,136900
3,2,1411,4920,2019-06-20,2019,6,139400
2,2,1207,5863,2019-09-18,2019,9,70000
3,2,1764,5160,2019-10-16,2019,10,125000
3,2,1425,5160,2019-03-08,2019,3,159000
4,3,2123,6095,2019-10-03,2019,10,57000
2,2,1116,4800,2019-10-11,2019,10,38500
3,2,1407,5760,2019-11-04,2019,11,95000
4,2,1284,4130,2019-11-18,2019,11,55500
5,2,1624,3600,2019-04-29,2019,4,43000
5,4,3518,2800,2019-09-20,2019,9,325000
4,3,1722,6650,2019-07-12,2019,7,330900
5,3,2004,4200,2019-11-20,2019,11,110000
4,2,1634,4200,2019-08-27,2019,8,120000
6,3,2459,4480,2019-05-24,2019,5,47000
3,3,2516,3600,2019-10-14,2019,10,30000
5,2,1884,4480,2019-07-02,2019,7,50000
4,2,1097,3060,2019-10-16,2019,10,67500
3,2,1236,4440,2019-01-16,2019,1,65000
3,2,1532,4800,2019-10-17,2019,10,145000
5,3,2331,4800,2019-08-05,2019,8,162000
2,2,1086,5250,2019-07-24,2019,7,70000
2,2,1642,4920,2019-08-07,2019,8,135000
3,2,1678,5160,2019-07-31,2019,7,148000
3,2,2022,5375,2019-01-28,2019,1,160000
3,2,1600,5250,2019-12-06,2019,12,139000
3,2,1828,4992,2019-08-16,2019,8,175000
3,2,1757,4800,2019-09-20,2019,9,175000
3,2,1518,4800,2019-01-29,2019,1,157000
4,4,2420,9075,2019-07-15,2019,7,180000
6,4,2662,4840,2019-11-04,2019,11,127700
3,3,2062,6171,2019-04-15,2019,4,189900
3,2,1620,4840,2019-09-23,2019,9,124500
3,2,1502,5160,2019-08-07,2019,8,80000
3,2,1585,5400,2019-03-22,2019,3,125000
4,3,2354,4800,2019-03-01,2019,3,144000
2,2,1319,5400,2019-01-18,2019,1,77000
4,2,1388,6420,2019-07-24,2019,7,149900
3,2,1593,4680,2019-01-11,2019,1,107000
3,2,1774,4680,2019-10-23,2019,10,173500
3,2,1176,6360,2019-07-12,2019,7,119800
3,2,1251,6750,2019-11-09,2019,11,179900
3,2,1439,6250,2019-06-10,2019,6,125500
3,2,1373,4838,2019-02-28,2019,2,127600
3,2,1168,6250,2019-11-07,2019,11,81500
3,3,1394,6250,2019-10-25,2019,10,171500
3,2,1649,6000,2019-08-15,2019,8,145000
4,2,1605,4800,2019-08-23,2019,8,150000
3,2,1409,5000,2019-04-18,2019,4,180000
3,2,992,5244,2019-05-15,2019,5,182000
4,2,1247,4983,2019-05-21,2019,5,165000
3,2,1768,7200,2019-11-12,2019,11,186000
3,2,1648,6500,2019-09-16,2019,9,207500
3,2,1416,6000,2019-07-22,2019,7,225000
3,3,2061,8680,2019-09-05,2019,9,248700
4,2,1612,6710,2019-08-22,2019,8,183000
3,2,1407,5000,2019-07-12,2019,7,192000
3,2,1457,6250,2019-07-29,2019,7,222000
3,2,1238,6250,2019-02-28,2019,2,177972
3,2,1090,6250,2019-07-12,2019,7,174850
3,2,1134,6250,2019-04-11,2019,4,148500
3,2,1446,6250,2019-06-14,2019,6,225000
3,2,1574,5900,2019-01-30,2019,1,197000
3,2,1477,5400,2019-09-06,2019,9,185000
2,2,1092,5125,2019-02-15,2019,2,173150
4,2,1341,5400,2019-06-21,2019,6,149900
3,2,1012,6625,2019-06-07,2019,6,161500
2,2,1558,5280,2019-11-06,2019,11,205000
3,2,1486,4800,2019-05-20,2019,5,176000
3,2,1158,5120,2019-07-12,2019,7,148000
2,2,1301,4800,2019-09-20,2019,9,160000
3,2,1632,5120,2019-06-19,2019,6,232000
3,3,1111,5120,2019-07-18,2019,7,202900
3,2,1249,5120,2019-02-25,2019,2,145000
3,2,1464,6016,2019-04-15,2019,4,171000
3,2,1387,5120,2019-10-28,2019,10,195000
4,2,1249,5120,2019-06-25,2019,6,186000
4,2,1451,5120,2019-08-15,2019,8,189900
3,2,1350,5000,2019-04-17,2019,4,175000
3,2,1255,5760,2019-03-15,2019,3,201000
4,2,1799,6656,2019-09-24,2019,9,220000
3,2,1476,5376,2019-11-27,2019,11,269900
4,4,2902,7384,2019-05-24,2019,5,227000
4,4,2683,9008,2019-02-27,2019,2,299900
4,2,1550,5000,2019-08-05,2019,8,189900
3,2,1708,5106,2019-05-02,2019,5,250000
3,2,1464,5290,2019-06-28,2019,6,234150
3,2,1875,5002,2019-09-12,2019,9,260000
3,2,1726,4520,2019-05-10,2019,5,249900
2,2,1789,5869,2019-04-25,2019,4,255000
4,3,2416,5406,2019-11-15,2019,11,280000
3,2,1484,5724,2019-09-13,2019,9,244900
3,2,1430,5085,2019-10-28,2019,10,255500
4,2,1757,4256,2019-04-26,2019,4,110000
6,4,2302,4800,2019-10-25,2019,10,136000
5,3,1988,4640,2019-01-07,2019,1,122500
3,2,1481,4720,2019-07-12,2019,7,82500
3,2,1852,4730,2019-09-06,2019,9,155000
3,2,1185,4920,2019-12-17,2019,12,47000
4,2,1672,4920,2019-09-06,2019,9,33900
4,2,1495,4800,2019-05-14,2019,5,54540
4,2,1456,3600,2019-02-15,2019,2,74900
5,2,1918,4720,2019-11-12,2019,11,27900
3,2,1238,4800,2019-04-19,2019,4,50000
5,2,1590,4800,2019-10-09,2019,10,46000
3,2,1344,4284,2019-07-19,2019,7,63025
4,2,1629,3600,2019-06-28,2019,6,122500
6,3,2720,4880,2019-04-19,2019,4,293000
6,3,2986,6477,2019-01-18,2019,1,285000
4,3,2285,5500,2019-03-25,2019,3,385000
5,4,3556,11960,2019-10-21,2019,10,455000
5,5,3604,6600,2019-02-01,2019,2,565000
5,5,6492,12000,2019-10-11,2019,10,1150000
3,3,3140,4104,2019-07-10,2019,7,792500
7,6,7723,14574,2019-05-03,2019,5,730000
7,5,5315,8700,2019-09-17,2019,9,1100000
3,2,1301,5700,2019-11-27,2019,11,155000
4,2,1534,5520,2019-11-15,2019,11,180000
4,3,1851,4800,2019-02-26,2019,2,61000
3,2,1062,9000,2019-06-26,2019,6,99900
3,2,1344,5156,2019-08-16,2019,8,43100
3,2,1284,4628,2019-10-11,2019,10,46000
4,3,1682,5000,2019-11-18,2019,11,113900
5,2,1471,5125,2019-07-25,2019,7,40000
2,2,1148,4998,2019-11-01,2019,11,98900
2,2,990,4760,2019-07-08,2019,7,112000
3,2,1132,4760,2019-02-01,2019,2,133500
4,2,1606,4602,2019-10-17,2019,10,118000
3,2,1875,4602,2019-01-14,2019,1,186000
3,2,1557,4758,2019-04-05,2019,4,161000
5,2,2286,7248,2019-05-08,2019,5,250000
3,2,1657,4800,2019-05-15,2019,5,260000
7,3,3140,4200,2019-03-15,2019,3,272000
3,2,1676,7250,2019-06-28,2019,6,92500
3,3,1664,5000,2019-07-19,2019,7,143000
4,3,2257,6075,2019-10-02,2019,10,185000
3,3,1536,5670,2019-06-28,2019,6,165000
4,3,2058,11250,2019-01-18,2019,1,165000
3,2,1564,6325,2019-11-19,2019,11,123500
3,3,1716,2745,2019-03-28,2019,3,394900
4,3,3188,5535,2019-05-31,2019,5,395000
3,3,2146,5679,2019-03-29,2019,3,362000
3,3,2165,5498,2019-04-12,2019,4,342500
3,2,1167,2048,2019-08-27,2019,8,155000
7,4,4809,9100,2019-04-18,2019,4,460000
4,2,1467,6000,2019-11-22,2019,11,129000
6,3,4422,13468,2019-09-15,2019,9,226000
3,2,1552,3600,2019-03-25,2019,3,80000
4,3,3312,7800,2019-08-08,2019,8,429900
3,2,1428,4845,2019-05-24,2019,5,225000
4,3,2448,7300,2019-04-19,2019,4,246000
3,2,2227,6500,2019-04-12,2019,4,220000
5,3,1883,6500,2019-03-07,2019,3,217000
5,4,2112,3600,2019-05-22,2019,5,152400
3,3,1619,8217,2019-08-12,2019,8,175500
4,3,2134,9044,2019-06-28,2019,6,330000
3,3,3996,6900,2019-06-28,2019,6,285000
3,2,1505,7695,2019-05-03,2019,5,290500
4,2,1312,6000,2019-04-05,2019,4,183000
3,2,1738,3815,2019-06-03,2019,6,146900
3,2,1641,7708,2019-05-24,2019,5,159000
3,2,1091,3600,2019-02-19,2019,2,136000
2,2,1134,5734,2019-12-10,2019,12,146000
3,2,1224,8280,2019-10-28,2019,10,170000
3,2,1473,4600,2019-02-15,2019,2,154500
2,2,1254,5550,2019-11-20,2019,11,185000
4,2,1241,6450,2019-01-18,2019,1,140000
2,2,1024,6450,2019-06-14,2019,6,167000
3,3,1669,3757,2019-12-17,2019,12,220000
3,2,1260,5936,2019-11-27,2019,11,200000
3,2,1860,6720,2019-06-03,2019,6,227500
3,2,1725,8883,2019-05-06,2019,5,245000
4,4,2299,5300,2019-08-07,2019,8,230000
5,2,1548,6000,2019-09-27,2019,9,213000
4,2,1285,4800,2019-09-04,2019,9,135100
5,4,2572,7500,2019-09-30,2019,9,156000
3,2,1510,4360,2019-07-12,2019,7,134000
3,2,1568,5310,2019-06-14,2019,6,140000
4,2,1230,3840,2019-10-30,2019,10,80000
3,2,1709,4410,2019-05-28,2019,5,114900
3,2,2306,5212,2019-07-22,2019,7,200000
3,2,1891,4200,2019-10-18,2019,10,60000
5,2,1546,4560,2019-03-20,2019,3,133000
6,2,2294,5400,2019-10-10,2019,10,150000
4,2,2196,5850,2019-04-15,2019,4,135000
3,2,1269,5555,2019-01-04,2019,1,168000
4,2,1282,7500,2019-04-30,2019,4,140000
3,2,1129,6750,2019-11-06,2019,11,146200
3,2,1027,9546,2019-12-12,2019,12,154900
4,2,1273,5060,2019-03-29,2019,3,155000
4,2,1368,5290,2019-11-01,2019,11,130000
3,2,1598,6930,2019-03-25,2019,3,212000
3,2,1690,3600,2019-11-01,2019,11,96750
4,3,1930,6240,2019-05-17,2019,5,165500
6,3,2352,2880,2019-12-10,2019,12,40000
3,2,1221,3502,2019-11-01,2019,11,258000
5,3,2703,3600,2019-07-12,2019,7,252000
4,3,1760,3480,2019-09-06,2019,9,375000
6,4,2358,3450,2019-03-15,2019,3,275000
3,3,1929,6496,2019-09-13,2019,9,272000
3,2,1339,3960,2019-06-21,2019,6,150000
3,3,1544,3600,2019-06-28,2019,6,190000
4,2,1220,6624,2019-07-11,2019,7,164000
3,2,1388,4920,2019-09-13,2019,9,199800
4,2,1626,5120,2019-09-30,2019,9,222000
3,2,1023,7100,2019-07-12,2019,7,158000
3,2,1204,10494,2019-06-14,2019,6,201000
4,2,1173,13568,2019-03-25,2019,3,163000
3,2,1874,14365,2019-04-26,2019,4,235000
3,3,1320,4900,2019-03-18,2019,3,188000
4,3,2460,9380,2019-04-30,2019,4,182000
4,3,1948,7625,2019-03-04,2019,3,252900
3,2,1427,5376,2019-07-09,2019,7,183873
3,3,1343,5040,2019-07-17,2019,7,153000
3,2,1378,6800,2019-03-22,2019,3,193500
3,2,1712,6750,2019-02-28,2019,2,202000
3,2,1349,9585,2019-05-10,2019,5,178000
3,2,1706,5440,2019-03-18,2019,3,215000
4,3,3304,8670,2019-09-03,2019,9,221000
4,3,1434,5600,2019-03-22,2019,3,173000
3,2,1629,8750,2019-07-26,2019,7,180000
2,2,1078,5160,2019-06-25,2019,6,175300
3,2,1572,4800,2019-04-18,2019,4,230000
3,2,1844,5056,2019-06-10,2019,6,240000
3,2,1856,6760,2019-07-15,2019,7,225000
3,2,1658,5952,2019-09-25,2019,9,199800
4,2,1371,6600,2019-08-19,2019,8,175000
4,2,1401,4920,2019-03-25,2019,3,205000
3,2,1244,4879,2019-11-22,2019,11,220000
3,2,1359,4920,2019-08-08,2019,8,168750
4,3,2215,4800,2019-08-19,2019,8,194200
3,2,1378,4800,2019-06-14,2019,6,206000
2,2,1167,4800,2019-09-04,2019,9,124100
3,3,1743,8680,2019-06-03,2019,6,191500
4,3,2295,7958,2019-08-27,2019,8,235000
3,2,1272,5400,2019-02-22,2019,2,81425
3,2,1348,5375,2019-10-15,2019,10,169900
4,2,1393,3600,2019-04-25,2019,4,135000
4,2,1885,4900,2019-01-24,2019,1,175000
4,4,2287,2968,2019-07-13,2019,7,175000
4,2,1219,3660,2019-06-07,2019,6,164000
4,2,1322,5490,2019-11-14,2019,11,161000
3,2,1384,4636,2019-02-28,2019,2,140000
5,3,2161,4636,2019-08-28,2019,8,195000
3,2,1814,8418,2019-08-01,2019,8,248000
3,2,1015,4800,2019-03-12,2019,3,129000
3,2,1528,4720,2019-08-14,2019,8,300000
4,2,1418,6000,2019-05-14,2019,5,197000
4,2,1482,4800,2019-07-29,2019,7,184000
2,2,1118,3540,2019-07-19,2019,7,236000
5,2,1772,3600,2019-06-14,2019,6,315000
3,1,1262,3600,2019-09-30,2019,9,225000
3,2,1374,3600,2019-05-09,2019,5,278500
2,2,1492,5400,2019-10-30,2019,10,315000
4,3,1932,4305,2019-05-10,2019,5,350000
3,2,1590,5400,2019-09-06,2019,9,225850
3,3,1008,4914,2019-11-15,2019,11,230000
3,2,1087,5625,2019-06-28,2019,6,175000
3,2,1320,3840,2019-03-18,2019,3,235000
2,2,1152,4216,2019-05-13,2019,5,167000
3,2,1290,7440,2019-08-26,2019,8,227000
3,2,1248,4920,2019-03-04,2019,3,174500
3,2,1106,6674,2019-06-13,2019,6,183000
3,2,1272,5828,2019-10-09,2019,10,257450
3,2,1300,5828,2019-07-12,2019,7,252000
3,2,1741,5200,2019-08-08,2019,8,223000
3,2,1206,4838,2019-08-07,2019,8,249000
3,2,1512,5850,2019-11-21,2019,11,247000
4,2,1127,5065,2019-07-11,2019,7,158000
2,2,1122,4880,2019-07-12,2019,7,144500
3,2,1521,4920,2019-11-22,2019,11,177000
3,2,1498,4998,2019-06-13,2019,6,172231
2,2,1148,4880,2019-08-15,2019,8,145000
3,2,1061,5805,2019-03-29,2019,3,154700
3,3,2776,6900,2019-06-24,2019,6,370000
4,3,1822,8905,2019-09-21,2019,9,160000
2,2,1206,8220,2019-01-07,2019,1,175000
3,2,1405,4500,2019-05-01,2019,5,208500
2,3,2307,12240,2019-05-29,2019,5,210000
5,4,2670,7200,2019-04-30,2019,4,220000
4,2,1486,8308,2019-08-01,2019,8,209900
3,2,1803,12525,2019-10-07,2019,10,255000
3,2,1582,7980,2019-04-30,2019,4,196500
3,2,1639,9079,2019-08-23,2019,8,177500
3,2,1567,7820,2019-09-25,2019,9,200000
6,4,2577,8322,2019-07-15,2019,7,240000
3,2,1183,7980,2019-04-26,2019,4,190000
6,4,2407,8260,2019-11-01,2019,11,244000
6,4,2478,9272,2019-10-11,2019,10,240000
6,4,2478,7200,2019-11-13,2019,11,260111
4,3,2684,14292,2019-09-20,2019,9,300000
6,4,3210,7980,2019-06-28,2019,6,280000
5,3,2071,7920,2019-08-23,2019,8,233000
3,3,1750,7102,2019-06-10,2019,6,251900
3,2,1167,8576,2019-08-12,2019,8,160000
6,4,2808,6720,2019-07-31,2019,7,250000
3,3,2293,8550,2019-12-03,2019,12,230000
3,3,2446,12170,2019-09-24,2019,9,320000
5,3,2614,9758,2019-12-04,2019,12,210000
4,3,2046,8664,2019-06-20,2019,6,189500
3,3,1981,4800,2019-12-12,2019,12,177500
3,2,1350,4800,2019-06-17,2019,6,239800
3,2,1375,6280,2019-09-06,2019,9,190900
4,2,1138,5560,2019-08-22,2019,8,197900
3,2,1641,6742,2019-10-04,2019,10,192000
3,2,1283,10475,2019-12-05,2019,12,199900
4,2,1609,4945,2019-06-07,2019,6,265000
6,4,2540,11150,2019-08-16,2019,8,275500
3,2,1625,5220,2019-01-02,2019,1,180000
4,2,1326,7200,2019-07-22,2019,7,219000
3,2,1359,6165,2019-10-18,2019,10,160500
4,2,1430,5891,2019-07-12,2019,7,209900
5,3,1704,6000,2019-01-16,2019,1,150000
2,2,1469,5535,2019-08-15,2019,8,192500
3,2,1365,13200,2019-06-07,2019,6,227000
3,2,1869,5625,2019-07-25,2019,7,233000
4,2,2352,9672,2019-08-01,2019,8,254000
4,2,1259,11150,2019-11-15,2019,11,172000
3,2,1795,13380,2019-08-23,2019,8,220000
6,4,2459,7200,2019-11-07,2019,11,253500
3,3,2196,8970,2019-05-06,2019,5,276000
5,3,2284,9600,2019-11-15,2019,11,249900
2,2,896,6450,2019-11-15,2019,11,115000
3,2,1226,6450,2019-05-16,2019,5,149900
3,2,1786,7440,2019-11-04,2019,11,214900
4,2,1713,12015,2019-04-04,2019,4,178000
3,2,1206,6000,2019-10-23,2019,10,130000
4,3,1948,10800,2019-09-23,2019,9,282000
5,4,2992,40946,2019-10-03,2019,10,300000
6,4,2450,6215,2019-07-31,2019,7,175000
3,2,2058,12992,2019-08-29,2019,8,250000
3,2,1591,7540,2019-03-29,2019,3,235000
6,4,2445,7680,2019-11-22,2019,11,200000
3,2,1499,8442,2019-06-25,2019,6,210500
4,2,1476,10366,2019-04-30,2019,4,201000
6,4,2248,7239,2019-12-13,2019,12,265000
3,3,2194,8625,2019-06-26,2019,6,277500
3,2,1794,8925,2019-09-30,2019,9,249000
3,2,1892,8804,2019-03-20,2019,3,222500
6,4,2167,6000,2019-12-30,2019,12,220000
4,2,1612,13630,2019-07-02,2019,7,185000
4,3,2805,9920,2019-04-26,2019,4,378123
4,2,2112,18000,2019-06-24,2019,6,235012
3,3,1997,7200,2019-03-11,2019,3,280000
3,2,1375,8398,2019-11-14,2019,11,184900
4,2,1734,7000,2024-07-18,2024,7,129000
3,3,1718,8100,2024-08-18,2024,8,67000
3,2,1614,5040,2024-02-18,2024,2,103000
4,2,1582,6000,2024-03-18,2024,3,150000
4,3,1556,4920,2024-03-18,2024,3,89900
3,1,1455,5080,2024-07-18,2024,7,83000
3,2,1437,8820,2024-11-18,2024,11,104000
3,1,1413,6750,2024-07-18,2024,7,146200
4,2,1411,5888,2024-05-18,2024,5,70000
5,2,1409,4830,2024-05-18,2024,5,89000
4,1,1386,5670,2024-01-18,2024,1,44000
3,2,1384,5625,2024-07-18,2024,7,49900
3,2,1384,5625,2024-09-18,2024,9,107500
4,2,1381,4905,2024-12-18,2024,12,75000
2,1,1375,5280,2024-08-18,2024,8,58500
3,1,1358,6360,2024-05-18,2024,5,91500
3,1,1344,9120,2024-01-18,2024,1,105000
4,1,1328,5175,2024-08-18,2024,8,40000
3,2,1308,6480,2024-10-18,2024,10,61000
3,2,1305,6750,2024-09-18,2024,9,146000
5,1,1300,8540,2024-08-18,2024,8,124000
3,2,1248,8151,2024-02-18,2024,2,79000
3,2,1248,6440,2024-05-18,2024,5,86900
4,2,1239,5640,2024-09-18,2024,9,109900
3,2,1229,18209,2024-11-18,2024,11,96900
3,1,1224,5265,2024-06-18,2024,6,99900
4,2,1222,5376,2024-11-18,2024,11,53000
3,1,1216,5658,2024-08-18,2024,8,113000
3,2,1209,6250,2024-04-18,2024,4,72500
2,2,1198,5280,2024-11-18,2024,11,64000
4,1,1195,6960,2024-01-18,2024,1,68000
3,1,1195,4800,2024-05-18,2024,5,33500
4,1,1150,5920,2024-10-18,2024,10,61200
3,2,1109,5000,2024-08-18,2024,8,54800
3,2,1101,9541,2024-10-18,2024,10,55000
3,2,1096,11584,2024-07-18,2024,7,115000
4,1,1095,6603,2024-07-18,2024,7,59900
2,1,1092,6674,2024-06-18,2024,6,37500
4,1,1092,7020,2024-03-18,2024,3,50000
4,1,1092,4760,2024-10-18,2024,10,37500
2,2,1078,6250,2024-11-18,2024,11,73000
3,1,1068,3920,2024-08-18,2024,8,70000
3,1,1056,4880,2024-11-18,2024,11,83000
3,1,1036,6120,2024-01-18,2024,1,93207
2,2,1036,3720,2024-12-18,2024,12,55000
3,1,992,3920,2024-05-18,2024,5,20000
3,1,985,21780,2024-07-18,2024,7,91000
3,1,958,5680,2024-05-18,2024,5,45000
2,1,912,4800,2024-11-18,2024,11,65000
2,1,899,8040,2024-08-18,2024,8,40000
2,1,897,5360,2024-11-18,2024,11,62000
3,1,895,5160,2024-01-18,2024,1,50000
2,1,872,4800,2024-09-18,2024,9,54900
2,1,861,3600,2024-06-18,2024,6,48000
2,1,846,5922,2024-11-18,2024,11,83000
2,1,782,8040,2024-05-18,2024,5,50000
2,1,691,5016,2024-09-18,2024,9,76000
3,3,1664,7800,2024-08-18,2024,8,178000
4,2,1570,4800,2024-08-18,2024,8,115000
3,2,1236,4960,2024-04-18,2024,4,80000
3,2,1103,4440,2024-11-18,2024,11,76000
2,1,997,3600,2024-12-18,2024,12,67900
4,2,2530,5040,2024-10-18,2024,10,80000
5,2,2436,5280,2024-07-18,2024,7,110000
4,2,2430,4797,2024-10-18,2024,10,110000
5,2,2374,5120,2024-07-18,2024,7,105000
5,2,2253,4608,2024-10-18,2024,10,82000
4,2,2244,4699,2024-08-18,2024,8,63500
4,2,2204,4200,2024-05-18,2024,5,44000
4,2,2083,4800,2024-05-18,2024,5,137000
5,2,2035,4800,2024-10-18,2024,10,25000
4,2,1947,5043,2024-08-18,2024,8,52500
4,2,1925,5120,2024-12-18,2024,12,50000
3,2,1903,5400,2024-04-18,2024,4,70000
4,2,1886,5080,2024-04-18,2024,4,74500
4,2,1785,5400,2024-07-18,2024,7,27500
4,2,1725,3600,2024-07-18,2024,7,48000
3,2,1626,5080,2024-08-18,2024,8,74650
5,2,2477,6656,2024-02-18,2024,2,39250
